Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
TCF21	5.69062710516828	0.00508965791785411	UP	5.14128209683998	0.0214532577082617	UP	0	1	NOT
TCF4	5.34868740247833	1.49855641339594e-13	UP	4.30748040109825	5.80921788352871e-08	UP	1.98451713803565	0.325630963209082	NOT
TET1	3.97932507676361	8.79615885860831e-07	UP	3.05196388100443	0.00196939276869189	UP	0.644248554053271	1	NOT
TFPI	6.73013507461205	1.67753481859912e-11	UP	6.44209560310728	2.90786159337938e-10	UP	3.83466151003121	0.00388103673252949	UP
TGM2	5.25597194369969	8.0656422506912e-06	UP	5.16946890111062	1.85922009054157e-05	UP	5.00817781140003	4.86709450794696e-05	UP
THBS1	5.23220488437492	2.28506236563486e-08	UP	4.14637670209487	8.60584871777116e-05	UP	2.32992346803133	0.249093438909148	NOT
THRB	3.45642580515479	7.94651284245148e-07	UP	2.25271951015481	0.0362046930235755	UP	0.900756833752602	1	NOT
THY1	8.94391175447459	1.11524377706093e-11	UP	7.84767033101316	1.09643704782859e-08	UP	4.83966093856914	0.00427258917486038	UP
TIMP3	4.9057496789887	1.81415002386772e-19	UP	3.61855253715721	6.38296086752468e-09	UP	2.59571741060285	0.00124531832665245	UP
TLK2	2.45551261978709	3.72978817643918e-05	UP	2.3251701504132	0.000281813219368947	UP	2.15541991888057	0.00244194460244435	UP
TLR4	6.93298737010355	1.41729156507446e-09	UP	6.27041799325124	1.5334082537047e-07	UP	3.24863070283287	0.0885954217039406	NOT
TMEM119	6.62837658758079	1.25851108651553e-06	UP	5.41127964353233	0.000331623143689629	UP	2.32604367945982	0.682915657381127	NOT
TMEM176A	9.1384687252896	2.02291719253026e-12	UP	5.26030520101828	0.00189016807438017	UP	4.42609591233802	0.027958485366705	UP
TMEM176B	9.89490027067586	7.5256847265877e-15	UP	5.78665817798143	0.000229292199710742	UP	4.37468145640601	0.0293950813062516	UP
TMEM178A	6.37476556059593	1.681195375736e-05	UP	4.90834458164789	0.0052035999237854	UP	4.22591527482971	0.0379417120305392	UP
TMEM200A	3.86162720193606	0.00973731280223283	UP	3.44067102259125	0.0444860540543034	UP	0.340553538102013	1	NOT
TMEM263	3.40955359499712	2.17822830533093e-07	UP	2.86750549920923	0.000141649884281426	UP	1.79047515226063	0.277101992474914	NOT
