case1_rep1	case1_rep2	case1_rep3	case2_rep1	case2_rep2	case2_rep3	case3_rep1	case3_rep2	case3_rep3	control_rep1	control_rep2	control_rep3
CP	37.0354532977587	9.48856645093882	17.5573197101596	14.2228453656383	5.23602536294313	5.64149612702388	48.3748144269122	10.464201364957	0	1.90721277101125	2.2226660961412	1.65003350584181
CPA1	0	0	0	0	0	0	0	0	0	0	0.606181662583964	0
CPA2	0	0	0	0	0	1.88049870900796	0	0	0	2.09793404811237	4.04121108389309	2.06254188230226
CPA3	0	0	0	0	2.09441014517725	11.2829922540478	0	4.48465772783869	1.90214809627835	0	0	0
CPA4	12.8818967992204	347.281532104361	62.70471325057	78.2256495110105	73.3043550812039	240.703834753019	1.343744845192	71.7545236454191	68.4773314660206	1995.51672230907	1921.99999149956	608.656109467396
CPA5	1.61023709990255	0	0	0	0	1.88049870900796	1.343744845192	5.97954363711826	0	0	1.21236332516793	0
CPA6	0	3.79542658037553	5.0163770600456	0	0	0	0	0	0	0	0	0
CPAMD8	4.83071129970766	3.79542658037553	5.0163770600456	3.55571134140957	1.04720507258863	3.76099741801592	16.1249381423041	2.98977181855913	0	1.71649149391012	0.606181662583964	3.91882957637429
CPB1	1.61023709990255	0	0	0	1.04720507258863	9.40249354503979	1.343744845192	4.48465772783869	3.8042961925567	0	0	0
CPB2	1.61023709990255	0	0	1.77785567070478	5.23602536294313	1.88049870900796	2.68748969038401	1.49488590927956	0	4.38658937332587	1.41442387936258	1.44377931761158
CPB2-AS1	0	1.89771329018776	2.5081885300228	0	2.09441014517725	0	0	0	0	3.8144255420225	1.61648443355724	1.65003350584181
CPD	2346.11545455802	2962.3304459831	3065.00638368786	2698.78490812986	1221.04111463834	2027.17760831058	1948.43002552841	1592.05349338274	2411.92378608095	280.932441169957	316.426827868829	436.021353918697
CPE	515.275871968817	22.7725594822532	358.670959793261	103.115628900877	12.5664608710635	105.307927704446	0	28.4028322763117	30.4343695404536	0	1.81854498775189	2.68130444699294
CPEB1	38.6456903976613	45.5451189645063	12.540942650114	60.4470928039626	15.7080760888294	5.64149612702388	0	4.48465772783869	3.8042961925567	23.2679958063372	39.6038686221523	53.8323431280889
CPEB1-AS1	1.61023709990255	5.69313987056329	2.5081885300228	0	0	0	0	0	0	1.525770216809	0.404121108389309	0.206254188230226
CPEB2	228.653668186162	223.930168242156	198.146893871801	394.683958896462	91.1068413152105	157.961891556669	51.0623041172962	77.7340672825374	194.019105820392	787.106710596342	693.673882550249	520.173062716629
CPEB2-AS1	3.2204741998051	1.89771329018776	5.0163770600456	5.33356701211435	1.04720507258863	0	1.343744845192	0	0	6.48452342143824	4.64739274647706	7.63140496451835
CPEB3	17.7126080989281	22.7725594822532	20.0655082401824	24.889979389867	28.2745369598929	39.4904728891671	51.0623041172962	32.8874900041504	64.6730352734639	55.8813341906296	49.1007146693011	40.6320750813545
CPEB4	347.811213578951	349.179245394549	546.785099544971	334.236866092499	118.334173202515	312.162785695321	85.9996700922883	109.126671377408	173.09547676133	339.293151962901	368.962571959439	284.424525569481
CPED1	1486.24884321006	876.743540066747	2081.79647991893	890.705691023097	112.050942766983	400.546225018695	0	37.3721477319891	58.9665909846288	0.572163831303374	1.61648443355724	4.53759214106497
CPLX1	0	3.79542658037553	2.5081885300228	3.55571134140957	2.09441014517725	0	0	1.49488590927956	0	10.2989489634607	5.65769551745033	1.85628769407203
CPLX2	0	0	0	0	1.04720507258863	0	0	0	0	2.67009787941575	4.04121108389309	0
CPLX3	0	0	0	0	0	0	0	0	0	1.33504893970787	0.606181662583964	0.618762564690677
CPM	357.472636178367	74.0108183173228	27.5900738302508	312.902598044042	13.6136659436521	37.6099741801592	4.03123453557601	52.3210068247848	1.90214809627835	43.6751724561576	96.7870054592396	42.6946169636567
CPN1	0	0	0	0	0	0	0	0	0	2.67009787941575	1.01030277097327	0.206254188230226
CPN2	4.83071129970766	0	0	1.77785567070478	1.04720507258863	0	0	1.49488590927956	0	0	0	0
CPNE1	545.870376866965	647.120231954028	363.687336853306	480.021031090292	512.083280495838	661.935545570802	520.029255089306	659.244685992288	604.883094616515	1096.64734333147	1122.04225744292	1044.26495500963
CPNE2	78.9016178952251	96.783377799576	132.933992091208	83.5592165231248	108.909327549217	94.0249354503979	192.155512862457	168.922107748591	135.052514835763	103.752374743012	119.215726974846	158.609470749044
CPNE3	1288.18967992204	834.993847682616	905.456059338231	995.599175594679	1531.01381612457	2068.54857990876	2162.08545591394	1753.50117158493	2548.87844901299	566.823635544543	593.047726561311	767.6780885929
CPNE4	12.8818967992204	15.1817063215021	7.5245655900684	0	8.37764058070901	0	4.03123453557601	4.48465772783869	0	0.762885108404499	1.21236332516793	1.65003350584181
CPNE5	3.2204741998051	0	2.5081885300228	0	0	3.76099741801592	1.343744845192	0	1.90214809627835	0.762885108404499	1.61648443355724	5.5688630822161
CPNE6	0	0	2.5081885300228	1.77785567070478	0	0	0	0	0	0.572163831303374	0.202060554194655	0
CPNE7	3.2204741998051	15.1817063215021	62.70471325057	62.2249484746674	111.003737694394	107.188426413454	51.0623041172962	150.983476837236	209.236290590618	52.0669086486071	26.0658114911105	24.5442483993969
CPNE8	136.870153491717	121.453650572017	112.868483851026	167.11843304625	144.51430001723	191.810868318812	166.624360803809	136.03461774444	226.355623457124	68.0874959251016	63.8511351255109	77.1390663981044
CPNE9	0	0	7.5245655900684	3.55571134140957	2.09441014517725	0	0	0	0	0.953606385505624	1.01030277097327	0
CPO	0	1.89771329018776	0	1.77785567070478	0	0	0	0	0	0	0	2.26879607053248
CPOX	127.208730892302	119.555937281829	122.901237971117	124.449896949335	163.363991323826	220.018348953931	255.311520586481	236.191973666171	226.355623457124	109.474013056046	110.729183698671	129.115121832121
CPPED1	228.653668186162	284.656993528165	183.097762691665	270.234061947127	59.6906891375517	47.012467725199	0	25.4130604577526	20.9236290590618	104.133817297214	135.178510756224	75.4890328922626
CPQ	648.925551260729	297.940986559479	436.424804223967	360.904701153071	36.6521775406019	48.8929664342069	4.03123453557601	37.3721477319891	22.8257771553402	167.83472384899	143.26093292401	263.180344181768
CPS1	49.9173500969791	142.328496764082	200.655082401824	112.004907254401	72.2571500086152	86.5029406143661	75.2497113307523	38.8670336412687	79.8902200436906	120.917289682113	131.743481334915	122.308733620524
CPS1-IT1	1.61023709990255	0	0	1.77785567070478	1.04720507258863	0	0	0	0	0.190721277101125	0.606181662583964	0.206254188230226
CPSF1	233.48437948587	315.020406171169	361.179148323283	291.568329995584	468.100667447116	558.508116575364	616.77888394313	563.571987798396	633.41531606069	593.5246143387	536.874892495198	675.68872064222
CPSF2	553.921562366478	426.985490292247	476.555820704332	586.692371332579	591.670866012574	539.703129485284	462.24822674605	509.756095064332	513.579985995154	343.298298782025	310.971192905574	298.656064557367
CPSF3	276.960781183239	239.111874563658	313.52356625285	225.787670179508	405.268363091799	246.345330880043	412.529667473945	420.062940507558	289.126510634309	191.293440932428	225.29751792704	233.273486888385
CPSF3L	170.685132589671	246.702727724409	215.704213581961	184.896989753297	229.337910896909	240.703834753019	233.811603063409	272.069235488881	334.778064944989	538.024722702273	510.404959895698	593.39329953836
CPSF4	95.0039888942506	98.6810910897637	155.507688861414	135.117030973564	536.168997165377	376.099741801592	622.153863323898	632.336739625256	473.634875973309	156.772889777125	146.29184123693	220.485727218111
CPSF4L	1.61023709990255	0	2.5081885300228	0	0	0	0	1.49488590927956	0	0	0	0
CPSF6	405.779749175443	235.316447983283	318.539943312896	369.793979506595	555.018688471972	643.130558480722	408.498432938369	455.940202330267	585.861613653731	414.437335140744	404.727290051893	344.238240156247
CPSF7	376.795481377197	425.087777002059	476.555820704332	385.794680542938	828.339212417604	590.476594628499	540.185427767186	717.545236454191	795.09790424435	1020.16811121392	845.219298196241	727.252267699776
CPT1A	450.866387972715	616.756819311023	617.014378385609	506.688866150863	1105.84855665359	718.35050684104	525.404234470074	832.651451468718	810.315089014577	413.483728755239	568.194278395369	718.589591794107
CPT1B	0	0	2.5081885300228	1.77785567070478	1.04720507258863	1.88049870900796	0	5.97954363711826	1.90214809627835	0.190721277101125	0.808242216778619	1.23752512938135
CPT1C	103.055174393763	195.46446888934	198.146893871801	135.117030973564	34.5577673954247	69.5784522332945	4.03123453557601	17.9386309113548	19.0214809627835	18.4999638788091	10.7092093723167	6.80638821159745
CPT2	91.7835146944455	94.8856645093882	82.7702214907524	72.8920824988961	115.192557984749	45.131969016191	171.999340184577	97.1675841031717	45.6515543106804	141.133745054832	124.873422492297	127.258834138049
CPTP	70.8504323957123	83.4993847682616	85.2784100207753	40.89068042621	60.7378942101404	33.8489767621433	38.9686005105681	52.3210068247848	20.9236290590618	430.076479863036	499.089568860797	266.274157005221
CPVL	0	1.89771329018776	0	0	5.23602536294313	0	2.68748969038401	1.49488590927956	0	3.62370426492137	9.69890660134342	21.037927199483
CPXM1	43.4764016973689	96.783377799576	47.6555820704332	181.341278411888	9.42484565329764	15.0439896720637	2.68748969038401	17.9386309113548	3.8042961925567	1.90721277101125	3.63708997550378	2.26879607053248
CPXM2	2032.11922007702	540.848287703513	2696.30266977451	632.916618770903	113.098147839572	330.967772785401	2.68748969038401	73.2494095546987	60.8687390809072	26.8917000712586	42.0285952724882	114.471074467775
CPZ	122.378019592594	208.748461920654	311.015377722827	192.008412436117	30.3689471050702	107.188426413454	0	44.8465772783869	26.6300733478969	0.762885108404499	0	0
CR1L	0	1.89771329018776	0	0	2.09441014517725	0	0	0	0	0	0	0
CRABP1	0	0	2.5081885300228	0	0	7.52199483603184	0	5.97954363711826	1.90214809627835	10.2989489634607	9.90096715553808	6.18762564690677
CRABP2	1152.92976353023	2015.37151417941	1642.86348716493	1128.93835089754	309.972701486234	227.540343789963	631.560077240242	194.335168206343	405.157544507288	32.9947809384946	47.4842302357438	83.5329462332414
CRACR2A	8.05118549951276	17.0794196116899	12.540942650114	30.2235464019813	4.18882029035451	0	1.343744845192	0	0	1.525770216809	4.4453321922824	1.23752512938135
CRACR2B	1.61023709990255	3.79542658037553	12.540942650114	7.11142268281913	13.6136659436521	13.1634909630557	55.0935386528722	26.9079463670322	43.749406214402	16.783472384899	26.6719931536944	12.787759670274
CRADD	32.204741998051	34.1588392233798	30.0982623602736	16.0007010363431	18.8496913065953	52.6539638522229	28.2186417490321	22.4232886391935	24.7279252516185	63.1287427204723	49.706896331885	58.7824436456143
CRAMP1L	199.669400387916	250.498154304785	210.687836521915	220.454103167393	237.715551477618	267.03081667913	155.874402042273	295.987410037354	209.236290590618	375.148752057913	303.899073508761	251.836363829106
CRAT	347.811213578951	396.622077649243	331.08088596301	275.567628959241	94.2484565329764	116.590919958493	64.4997525692162	71.7545236454191	66.5751833697422	101.6544406949	100.019974326354	134.271476537877
CRAT37	0	0	0	0	0	0	0	0	0	0.572163831303374	0	0
CRAT40	0	0	0	0	0	0	0	0	0	0.572163831303374	0.202060554194655	0
CRB1	1.61023709990255	1.89771329018776	2.5081885300228	1.77785567070478	0	0	0	4.48465772783869	0	0.572163831303374	0	1.03127094115113
CRB2	1.61023709990255	5.69313987056329	5.0163770600456	1.77785567070478	7.33043550812039	0	1.343744845192	0	1.90214809627835	0.572163831303374	1.01030277097327	3.71257538814406
CRB3	0	0	0	0	30.3689471050702	33.8489767621433	100.7808633894	53.8158927340643	142.661107220876	204.834651606608	225.29751792704	89.7205718801482
CRBN	199.669400387916	130.942217022956	193.130516811756	236.454804203736	89.0124311700333	131.634909630557	90.0309046278643	92.682926375333	87.498812428804	93.4534257795512	133.359965768472	91.1643511977598
CRCP	193.228451988306	328.304399202483	270.884361242463	257.789072252194	484.855948608534	406.187721145719	442.09205406817	423.052712326117	475.537024069587	362.561147769238	359.465725912291	334.131784932966
CRCT1	0	0	0	0	0	0	0	0	0	1678.9194023212	3317.22811821365	1198.54308780584
CREB1	685.961004558487	275.168427077226	348.638205673169	510.244577492273	417.834823962862	423.112209526791	333.248721607617	288.512980490956	329.071620656154	175.082132378833	171.953531619651	164.38458801949
CREB3	244.756039185188	415.59921055112	275.900738302508	245.34408255726	152.89194059794	127.873912212541	112.874566996128	91.1880404660535	95.1074048139174	372.860096732699	412.40559111129	356.61349145006
CREB3L1	938.768229243188	1366.35356893519	1055.9473711396	1178.71830967727	250.282012348682	253.867325716074	0	104.64201364957	110.324589584144	5.53091703593262	1.21236332516793	2.26879607053248
CREB3L2	1313.95347352048	1402.41012144876	1662.92899540512	1095.15909315415	703.721808779557	1128.29922540478	274.123948419169	620.377652351019	661.947537504865	536.689673762565	520.710048159625	660.219656524953
CREB3L4	12.8818967992204	22.7725594822532	25.081885300228	17.7785567070478	18.8496913065953	9.40249354503979	41.6560902009521	22.4232886391935	17.1193328665051	32.041174552989	27.6822959246677	45.5821755988799
CREB5	28.9842677982459	89.1925246388249	245.802475942235	110.227051583697	41.8882029035451	156.081392847661	1.343744845192	55.3107786433439	20.9236290590618	65.0359554914836	43.8471402602401	67.651373739514
CREBBP	829.272106449814	1115.85541463041	614.506189855586	931.596371449307	702.674603706969	451.31969016191	358.779873666265	436.506685509633	401.353248314732	1093.59580289785	1234.18586502095	710.545678453128
CREBL2	531.378242967842	227.725594822532	263.359795652394	503.133154809454	129.85342900099	131.634909630557	177.374319565345	91.1880404660535	136.954662932041	332.617907264362	301.878467966814	327.119142533138
CREBRF	629.602706061898	377.644944747365	323.556320372941	712.920123952618	85.8708159522674	372.338744383576	194.843002552841	125.570416379483	471.732727877031	216.468649509777	218.225398530227	95.908197527055
CREBZF	441.204965373299	254.29358088516	255.835230062326	385.794680542938	343.48326380907	528.420137231236	623.49760816909	340.833987315741	623.904575579298	297.143749723553	188.522497063613	206.460442418456
CREG1	724.606694956149	273.270713787038	170.556820041551	273.789773288537	262.848473219745	257.62832313409	790.121968972899	298.977181855913	500.264949321206	152.767742958001	293.391924690639	302.162385757281
CREG2	0	0	0	0	20.9441014517725	75.2199483603184	90.0309046278643	47.8363490969461	97.0095529101958	1.14432766260675	1.01030277097327	0.412508376460452
CRELD1	98.2244630940557	223.930168242156	323.556320372941	129.783463961449	53.40745870202	114.710421249485	47.0310695817202	86.7033827382148	41.8472581181237	145.329613151057	97.5952476760182	133.033951408496
CRELD2	127.208730892302	130.942217022956	110.360295321003	67.5585154867818	57.5962789923745	60.1759586882547	40.3123453557601	59.7954363711826	51.3579985995154	102.035883249102	102.848822085079	183.978735901361
CREM	78.9016178952251	39.851979093943	50.163770600456	49.7799587797339	54.4546637746086	24.4464832171035	22.8436623682641	19.4335168206343	5.70644428883505	36.2370426492137	44.453321922824	35.0632119991384
CRH	3.2204741998051	0	0	1.77785567070478	1.04720507258863	0	0	0	0	0	0	0
CRHBP	0	0	2.5081885300228	0	0	0	0	1.49488590927956	0	0	0	0
CRHR1-IT1	1.61023709990255	17.0794196116899	45.1473935404104	12.4449896949335	32.4633572502474	71.4589509423024	71.2184767951763	73.2494095546987	57.0644428883505	68.6596597564049	41.4224136099042	27.6380612228503
